data,RRRP3.SA,ALPA4.SA,ABEV3.SA,AMER3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BPAN4.SA,BBSE3.SA,BRML3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,BPAC11.SA,CRFB3.SA,CCRO3.SA,CMIG4.SA,CIEL3.SA,COGN3.SA,CPLE6.SA,CSAN3.SA,CPFE3.SA,CMIN3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENGI11.SA,ENEV3.SA,EGIE3.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,NTCO3.SA,SOMA3.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,KLBN11.SA,RENT3.SA,LWSA3.SA,LREN3.SA,MGLU3.SA,MRFG3.SA,CASH3.SA,BEEF3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,PETZ3.SA,POSI3.SA,QUAL3.SA,RADL3.SA,RDOR3.SA,RAIL3.SA,SBSP3.SA,SANB11.SA,CSNA3.SA,SLCE3.SA,SULA11.SA,SUZB3.SA,TAEE11.SA,VIVT3.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIIA3.SA,VBBR3.SA,WEGE3.SA,YDUQ3.SA
2019-02-18,37.59,15.688,18.190001,46.920002,15.994,38.880001,10.656666,3.25,27.65,13.85,24.949911,28.143,24.745462,54.27,54.869999,22.26,8.58,19.690001,14.21,9.244058,10.66,10.8,3.485,10.55,31.6,9.3,61.939999,16.799999,10.772727,11.17,35.416542,38.689999,18.889999,19.01,41.700001,4.6775,42.639999,16.798,21.846237,20.9,15.55,7.31,28.26,47.040001,10.59,6.8,29.870001,15.35,28.247099,12.342857,36.900002,15.0,2.23,18.15,32.657143,3.7025,39.900021,5.266875,5.65,2.55,5.9391,14.15,25.4,93.5,30.690001,26.76,2.698,17.75,2.4,15.15,11.516,73.400002,19.870001,39.23,48.389999,10.29,20.91818,30.960726,45.900002,25.66,42.200001,11.85,11.27857,27.860001,9.37,45.25,5.47,25.309999,9.54,29.23
2019-02-19,37.049999,16.0,18.32,46.999077,15.95,38.66,10.933333,3.61,28.0,13.92,25.356874,28.380917,24.736609,54.5,55.860001,22.16,8.42,19.85,14.31,9.283817,10.82,11.04,3.485,10.88,31.780001,9.37,61.889999,16.629999,10.954545,11.25,35.68644,38.700001,19.280001,19.139999,42.09,4.7575,44.5,16.964001,21.524485,21.0,15.54,7.23,28.02,45.57,10.59,6.68,30.07,15.15,28.370314,12.6,37.75,14.79,2.28,18.41,32.542858,4.0875,40.224701,5.301875,5.68,2.536666,6.293086,14.12,25.629999,93.5,31.26,27.379999,2.7126,18.57,2.37,15.52,11.848,74.900002,19.629999,38.990002,49.900002,10.16,21.1,31.201378,46.549999,26.01,43.220001,11.95,11.162125,27.950001,9.22,45.490002,5.28,25.139999,9.695,29.389999
2019-02-20,36.5,15.6,18.15,44.478622,16.1,38.150002,10.85,3.5,27.389999,13.52,24.868519,27.911345,24.949093,52.959999,55.360001,22.66,8.1425,20.0,13.95,9.244058,11.1,10.62,3.465,11.1825,31.5,9.43,61.259998,16.629999,11.0,11.01,35.006699,37.459999,19.1,18.9,41.84,4.7,42.0,16.870001,21.450233,20.67,15.8,7.34,28.25,44.98,10.45,6.6,29.469999,16.15,28.570539,12.571428,37.27,14.23,2.17,18.33,31.971428,4.3625,39.142422,5.078125,5.62,2.501666,6.096427,13.73,25.02,93.5,31.26,27.040001,2.76,18.91,2.35,15.23,11.63,73.5,19.41,38.68,48.889999,10.54,19.890909,30.590492,46.939999,25.690001,43.290001,12.25,11.431613,27.344999,9.28,45.799999,5.21,24.959999,9.395,27.76
2019-02-21,35.509998,15.696,18.32,43.747196,16.299999,37.490002,10.783333,3.4,27.139999,13.49,25.169044,28.155521,24.718903,53.200001,55.0,22.07,8.025,20.049999,14.07,9.210925,10.9,11.18,3.446,11.07,31.790001,9.38,61.889999,16.459999,11.090909,10.99,36.586098,38.759998,19.49,18.6,41.650002,4.6675,41.959999,16.76,21.474983,20.379999,15.1,7.09,27.299999,47.799999,10.19,6.5,28.9,17.35,29.220501,12.914285,37.950001,13.92,2.09,18.360001,32.380951,4.5875,39.052235,5.034375,5.58,2.843333,6.047263,13.78,24.85,93.5,31.43,27.4,2.773,18.59,2.35,15.0,11.79,74.25,19.440001,39.75,48.470001,11.53,19.768181,29.77598,47.639999,25.07,42.939999,12.25,11.14549,26.0,9.5,45.380001,4.67,24.57,9.44,28.43
2019-02-22,33.5,15.256,18.32,45.931587,16.091999,37.900002,11.063333,3.28,27.4,13.52,25.118958,27.923866,25.586542,53.09,55.950001,22.290001,8.1725,20.27,14.09,9.310324,11.35,11.39,3.439,11.27,31.870001,9.47,60.799999,16.950001,11.327272,10.95,37.875607,39.82,19.51,18.48,41.48,4.66,41.849998,16.870001,21.598736,20.360001,15.18,7.27,27.6,49.279999,10.13,6.302,27.780001,17.290001,28.770763,12.285714,36.66,14.21,2.23,18.07,33.019047,4.5,40.314892,5.559375,5.48,2.918333,5.998098,13.71,25.450001,93.5,31.25,27.129999,2.8522,18.15,2.37,15.07,11.864,72.599998,19.700001,40.610001,48.25,12.4,19.477272,29.618631,47.5,25.129999,43.439999,12.4,11.281897,26.75,9.92,46.990002,4.72,24.879999,9.525,28.799999
2019-02-25,34.029999,15.456,18.389999,46.682785,16.232,38.200001,11.15,3.18,27.620001,13.67,24.943651,27.642122,25.692783,52.220001,55.939999,22.24,8.1275,20.65,13.96,9.449482,10.9,11.23,3.44,11.025,31.75,9.69,60.400002,17.059999,11.090909,10.95,37.335812,39.490002,19.4,18.540001,41.32,4.6775,42.110001,16.798,21.433733,20.370001,15.27,7.27,27.0,49.169998,10.0,6.474,27.110001,17.879999,28.801567,12.2,36.099998,13.97,2.15,18.24,33.18095,3.75,40.035301,5.428125,5.49,2.706666,6.243922,13.84,25.35,93.5,30.5,26.700001,2.858,18.0,2.35,15.12,11.8,72.360001,19.33,39.889999,47.68,13.1,19.204544,30.211004,48.0,25.049999,43.27,12.27,11.444921,27.235001,10.21,47.119999,4.97,24.52,9.23,28.26
2019-02-26,34.799999,15.32,18.49,46.583942,16.072001,38.5,11.283333,3.13,27.469999,13.6,25.050087,28.13674,25.63081,52.5,56.029999,21.879999,8.135,20.75,14.0,9.509121,11.36,11.02,3.48,11.2875,31.440001,9.57,59.970001,17.01,11.181818,11.0,37.195866,39.32,19.700001,18.030001,41.540001,4.6575,41.48,16.722,21.367731,20.200001,15.48,7.31,27.5,50.889999,10.0,6.456,26.799999,17.32,28.878576,12.209523,36.23,13.7,2.15,18.77,33.42857,3.615,40.044323,5.578125,5.45,2.71,6.145592,13.36,25.25,93.5,30.51,26.58,2.836,17.65,2.3,15.01,12.188,73.800003,19.309999,40.169998,47.580002,13.19,18.977272,30.248028,50.299999,25.059999,43.48,12.31,11.674485,27.01,10.06,47.200001,4.77,24.65,9.165,28.049999
2019-02-27,36.0,15.416,18.360001,47.740387,15.932,37.900002,11.11,3.05,27.780001,13.52,24.887302,27.82369,25.542274,51.900002,55.220001,21.6,8.5625,19.76,14.31,9.734424,11.13,11.09,3.577,11.125,31.059999,9.72,59.259998,17.459999,10.90909,11.2,40.184731,40.75,19.35,18.610001,41.209999,4.6925,42.099998,16.596001,22.002989,20.620001,15.43,7.36,27.299999,50.619999,10.05,6.494,27.469999,17.65,27.723434,12.038095,35.91,13.76,2.28,18.43,32.961903,4.18,39.728657,5.5,5.38,3.306666,6.20459,13.66,25.33,93.5,30.67,27.08,3.0488,17.51,2.32,15.51,13.098,73.68,19.200001,40.279999,46.919998,12.68,19.054544,28.924444,48.119999,25.280001,43.560001,12.05,11.900721,27.555,9.88,46.830002,4.64,24.620001,9.29,28.129999
2019-02-28,35.310001,15.344,17.23,47.789806,15.996,37.650002,10.93,3.0,27.299999,13.39,24.123466,27.09116,25.515715,50.599998,54.400002,20.57,8.4625,19.52,14.23,9.542253,10.87,10.97,3.574,10.925,30.690001,9.66,58.400002,17.1,10.727272,11.32,36.965954,38.970001,19.08,17.299999,40.200001,4.6725,41.16,16.426001,22.002989,20.0,15.14,7.18,26.66,49.85611,9.65,6.518,26.9,17.700001,27.415396,11.780952,35.23,13.43,2.29,18.08,32.904762,4.3875,39.034195,5.420625,5.5,3.833333,6.27342,13.59,25.17,93.5,29.860001,27.059999,3.0196,18.08,2.35,15.49,13.082,72.0,19.459999,39.349998,45.18,13.08,18.645454,28.137699,47.66,24.969999,43.130001,11.82,12.126958,26.705,9.66,47.099998,4.58,24.450001,9.21,27.549999
2019-03-01,35.419998,15.952,16.76,48.738686,15.962,36.75,10.626666,3.1,26.860001,13.11,23.415977,26.640369,25.37406,51.310001,55.049999,20.52,8.4775,19.26,13.95,9.31695,10.8,10.87,3.53,10.665,30.6,9.66,57.900002,16.950001,10.418181,11.1,35.626461,37.490002,18.959999,17.459999,39.779999,4.625,40.360001,16.493999,21.846237,20.0,15.03,7.1,26.42,50.346073,9.69,6.476,26.790001,18.75,27.744997,11.67619,34.84,14.12,2.24,17.9,32.0,4.645,39.079288,5.475625,5.59,4.583333,6.283253,13.88,24.639999,93.5,29.200001,26.700001,3.36,19.0,2.35,15.25,12.77,73.019997,19.1,39.400002,44.57,13.85,19.181818,28.332071,48.560001,24.77,42.48,11.61,12.266693,25.700001,9.7,46.740002,4.54,24.1,9.17,27.42
2019-03-06,35.599998,15.64,16.370001,47.602009,16.177999,36.700001,10.536666,3.12,26.610001,12.9,23.228149,26.427498,26.09119,50.630001,54.529999,19.700001,8.345,19.299999,13.73,9.177792,10.69,10.52,3.453,10.355,30.43,9.75,56.669998,16.719999,10.290909,10.57,35.226612,37.259998,19.17,17.23,38.860001,4.6875,39.799999,16.17,21.656487,20.0,15.03,7.13,26.4,49.996101,9.75,6.498,26.620001,19.049999,26.919455,11.504761,34.849998,13.4,2.25,17.700001,32.142857,4.7525,39.223595,5.362812,5.6,4.216666,6.234089,13.84,24.209999,93.5,29.48,26.76,3.406,18.75,2.33,15.09,12.636,70.959999,19.299999,39.150002,43.700001,15.15,18.65909,27.58235,48.189999,24.719999,42.240002,11.46,12.609375,25.6,9.62,48.049999,4.39,24.59,9.29,26.389999
2019-03-07,35.5,15.536,16.690001,47.463631,16.294001,36.400002,10.363333,3.08,26.49,12.96,23.441021,26.615326,26.436476,50.43,54.5,19.49,8.2125,19.190001,12.7,9.12478,10.67,10.37,3.397,10.3575,30.15,9.92,56.599998,16.959999,10.181818,9.98,33.177391,35.099998,19.110001,17.209999,38.900002,4.625,39.490002,16.07,21.342981,19.360001,14.73,7.0,26.629999,48.496216,10.04,6.522,26.299999,18.84,26.645302,11.704761,35.330002,13.07,2.24,17.620001,31.542856,4.99,38.610302,5.535937,5.66,4.241666,6.293086,13.96,23.709999,93.5,29.219999,26.77,3.624,18.469999,2.27,14.9,12.556,72.5,19.43,38.599998,44.200001,14.74,18.477272,27.739698,48.630001,24.49,42.580002,11.41,12.27002,25.950001,9.63,48.860001,4.41,24.75,9.26,26.0
2019-03-08,35.0,16.304001,16.59,49.32185,16.5,37.060001,10.536666,3.12,26.6,13.24,23.666416,26.984722,26.383354,52.200001,54.98,19.860001,8.175,19.219999,12.79,9.343456,10.84,11.17,3.537,10.515,30.41,10.25,57.029999,17.24,10.345454,10.06,34.396931,35.889999,19.290001,17.59,39.66,4.64,40.169998,16.5,22.440245,19.85,14.71,7.05,27.049999,46.336384,10.2,6.558,26.190001,19.370001,28.062277,11.914285,35.75,13.15,2.27,18.01,32.238094,4.6725,39.557297,5.650625,5.63,4.3,6.361917,14.34,24.33,93.5,29.0,26.67,3.5,18.0,2.28,15.56,13.36,72.730003,19.719999,39.209999,44.400002,13.76,18.754545,28.017374,47.040001,24.959999,42.73,11.75,12.166882,26.25,9.67,48.849998,4.68,24.9,9.4,28.1
2019-03-11,34.279999,16.464001,17.110001,49.89513,17.122,39.450001,10.966666,3.24,27.719999,13.52,24.630604,28.080391,27.011951,53.799999,55.290001,20.33,8.235,19.58,12.88,9.509121,11.12,11.48,3.589,10.97,30.5,10.66,58.299999,17.35,10.590909,10.2,35.356564,37.869999,19.219999,17.75,39.529999,4.65,40.220001,16.280001,22.605246,20.370001,14.9,7.08,26.35,45.526447,10.02,6.604,26.43,19.889999,28.031471,12.247619,36.919998,13.25,2.38,17.879999,33.514286,4.91,41.15366,5.705312,5.63,4.288333,6.637239,14.61,24.879999,93.5,30.639999,27.75,3.642,18.389999,2.31,15.55,13.4,70.839996,19.780001,40.900002,45.77,14.56,18.386362,28.350584,47.349998,25.540001,43.299999,11.98,12.103669,26.68,10.0,49.880001,4.76,24.200001,9.49,28.190001
2019-03-12,32.290001,16.256001,17.0,47.34502,17.434,40.209999,11.016666,3.28,27.799999,13.46,24.899824,28.161783,27.321823,53.34,54.450001,20.049999,8.375,19.610001,13.17,9.681411,10.97,11.23,3.72,10.96,30.77,10.8,57.549999,16.85,10.590909,10.22,34.876747,37.16,18.85,17.370001,40.27,4.725,41.139999,16.497999,22.332993,20.389999,14.67,7.06,26.549999,45.506451,9.91,6.6,27.1,19.809999,27.76964,12.285714,37.0,13.7,2.34,17.799999,33.314285,4.85,40.720749,5.589062,5.99,4.145,6.70607,14.69,24.700001,93.5,30.129999,27.5,3.52,19.08,2.33,15.82,13.418,69.099998,19.780001,42.689999,45.93,14.17,18.25,28.461655,46.220001,25.98,42.459999,11.93,12.043783,26.85,10.02,49.970001,4.84,24.540001,9.505,28.299999
2019-03-13,32.259998,16.0,16.9,45.74379,17.794001,40.5,11.093333,3.4,28.1,13.61,24.887302,28.431004,27.74679,54.16,54.669998,20.299999,8.465,20.02,13.42,9.74105,10.79,11.1,3.804,11.0,31.0,10.49,56.0,17.280001,10.590909,10.42,35.286591,37.619999,18.82,17.959999,40.900002,4.715,42.41,16.49,22.481495,20.620001,14.98,7.21,27.43,44.806503,9.7,6.5,28.0,19.51,27.486244,12.361904,37.400002,14.12,2.35,18.040001,32.714287,4.875,40.008247,5.54,5.91,4.713333,6.666738,14.76,24.77,93.5,30.940001,28.1,3.57,18.67,2.32,16.280001,14.02,70.220001,20.16,43.02,47.080002,15.49,18.863636,28.600491,46.099998,26.18,43.23,12.38,12.309944,27.205,10.1,50.700001,4.62,24.559999,9.59,28.1
2019-03-14,33.5,15.92,16.66,47.097919,17.638,41.279999,11.06,3.45,27.52,13.47,24.799648,28.493612,27.560867,53.75,55.349998,20.75,8.5,20.0,13.35,9.688038,10.69,11.05,3.901,10.925,30.74,10.19,55.75,17.25,10.836363,10.35,35.076672,37.599998,18.790001,17.879999,41.66,4.7825,42.919998,16.4,22.563995,20.5,14.76,7.15,26.799999,44.496529,9.84,6.18,27.75,19.860001,27.415396,12.161904,36.810001,14.4,2.46,17.75,33.009521,4.8375,39.863941,5.515625,5.91,5.426666,6.725736,14.56,24.4,93.5,31.290001,28.190001,3.712,18.6,2.34,16.290001,13.81,69.230003,20.299999,43.669998,46.779999,15.4,19.131819,28.31356,46.0,25.99,43.139999,12.42,12.59274,27.195,10.44,50.709999,4.64,24.690001,9.545,27.799999
2019-03-15,32.5,16.176001,16.76,46.406029,17.4,41.5,11.29,3.44,28.1,13.17,24.918608,28.612572,27.773352,54.209999,54.610001,22.219999,8.8,20.200001,13.07,9.754304,10.53,10.78,3.834,11.07,30.49,10.12,54.23,17.15,10.736363,10.06,36.436153,38.650002,19.75,18.110001,42.119999,4.575,43.200001,16.469999,22.621746,20.790001,15.11,7.28,27.6,44.166553,9.79,6.06,28.139999,19.309999,27.13508,12.190476,36.799999,14.85,2.56,17.77,32.761906,5.1275,39.674545,5.537187,6.0,5.16,6.607741,14.35,24.65,93.5,31.620001,28.25,4.006,19.0,2.33,16.200001,13.732,68.050003,20.540001,43.75,46.490002,15.61,19.531818,28.31356,46.700001,26.110001,44.98,12.8,12.346541,27.51,10.15,50.549999,4.54,25.209999,9.63,27.0
2019-03-18,33.060001,15.84,17.309999,47.997375,16.916,42.220001,11.453333,3.4,27.870001,13.01,25.100176,28.762835,27.667109,53.799999,54.66,23.290001,9.0475,20.690001,12.96,9.860329,10.8,10.99,3.903,11.25,30.6,10.1,56.639999,17.280001,10.663636,9.95,36.506126,39.0,19.74,18.18,42.560001,4.67,43.290001,16.587999,22.440245,20.709999,15.52,7.45,28.860001,41.24678,9.55,5.88,28.1,18.99,27.658747,12.27619,36.860001,15.55,2.64,17.93,32.952381,5.625,40.206665,5.638125,6.24,4.416666,7.010891,14.48,24.52,93.5,32.259998,28.74,4.06,19.25,2.33,16.299999,13.584,67.919998,20.459999,44.009998,46.650002,16.299999,20.045454,28.369095,47.540001,26.23,44.490002,12.79,12.539508,27.25,10.37,50.459999,4.59,25.299999,9.545,27.200001
2019-03-19,33.950001,15.68,17.190001,49.32185,17.238001,42.07,11.56,3.42,27.790001,12.88,24.605558,28.143,28.33112,52.650002,53.75,23.059999,9.07,20.6,12.56,9.827196,11.12,10.89,3.954,11.4475,30.75,10.5,58.049999,18.0,10.7,9.81,36.836002,39.200001,19.459999,17.85,42.330002,4.73,43.200001,16.365999,22.563995,20.639999,15.85,7.62,30.42,39.796894,9.25,6.068,27.1,18.83,28.031471,12.085714,36.0,14.99,2.59,17.68,32.619045,5.5,40.080399,5.646875,6.12,4.228333,7.001059,14.5,24.219999,93.5,32.77,29.200001,3.9,19.0,2.33,16.190001,13.7,66.480003,19.459999,43.650002,46.560001,15.68,20.136362,28.369095,45.380001,25.99,44.189999,12.75,12.243404,26.625,10.92,51.900002,4.64,25.870001,9.545,27.15
2019-03-20,34.259998,15.44,17.0,49.32185,17.336,41.169998,11.35,3.37,27.35,12.86,24.142248,27.379164,27.693668,51.470001,53.07,22.950001,9.035,20.35,12.4,9.562133,10.79,11.02,3.805,11.4825,30.59,10.62,57.740002,17.870001,10.40909,9.9,35.936344,38.93,19.219999,17.4,41.970001,4.59,42.509998,16.25,22.893999,20.370001,15.62,7.43,30.690001,35.997192,9.14,6.016,27.0,18.68,28.031471,11.87619,35.189999,14.98,2.59,17.370001,32.0,5.635,39.683563,5.675937,6.1,4.573333,7.158386,14.19,24.23,93.5,32.970001,28.969999,4.054,18.17,2.33,16.1,13.2,62.16,19.35,42.98,46.0,15.9,20.181818,27.239885,43.869999,25.66,43.990002,12.52,12.276674,26.315001,10.72,50.560001,4.58,24.9,9.38,27.049999
2019-03-21,34.0,15.42,16.98,46.208344,17.148001,40.950001,11.156666,3.35,26.9,12.73,23.384672,26.778111,27.755644,50.389999,52.189999,22.700001,8.8175,19.790001,12.3,9.376589,10.36,10.83,3.76,11.61,30.18,10.62,57.139999,17.200001,10.336363,9.64,35.336571,37.799999,19.1,17.450001,41.220001,4.63,41.75,16.15,22.605246,20.120001,15.66,7.32,29.15,39.096951,9.24,5.998,26.690001,19.15,27.911337,11.695238,34.57,14.65,2.54,17.280001,31.561905,5.8,38.835777,5.695312,5.94,4.6,7.04039,13.79,23.99,93.5,32.310001,28.559999,4.1,18.690001,2.33,15.95,13.3,60.900002,19.299999,41.950001,44.560001,15.58,20.031818,27.147327,45.25,24.93,44.389999,12.58,12.243404,25.575001,10.45,50.889999,4.55,24.5,9.28,26.65
2019-03-22,34.57,15.17,16.719999,42.007587,16.848,39.450001,10.85,3.26,26.219999,12.51,22.764837,25.832706,27.091633,47.650002,51.889999,22.200001,8.7375,19.629999,11.69,9.131406,9.95,10.87,3.61,11.2975,30.32,10.9,54.41,16.24,10.254545,9.18,33.717186,36.060001,18.700001,17.129999,40.869999,4.635,40.900002,15.95,21.309982,19.799999,14.94,7.05,27.26,35.9072,9.3,5.96,26.15,18.799999,27.45236,11.361904,33.549999,14.29,2.36,17.16,30.695238,5.925,38.466,5.415625,5.72,4.658333,6.833898,13.4,23.51,93.5,30.77,27.0,3.96,18.75,2.31,15.35,13.282,60.0,18.52,40.119999,43.259998,14.96,19.177273,26.841885,45.790001,24.459999,43.75,12.3,12.65928,24.65,10.04,50.049999,4.33,23.700001,9.11,25.83
2019-03-25,36.0,15.26,16.52,40.712765,16.604,39.02,10.826666,3.26,26.459999,12.63,22.852491,25.889055,27.029659,47.990002,51.200001,21.85,8.7325,19.92,11.69,9.369963,9.6,11.21,3.68,10.87,30.450001,10.04,54.029999,15.92,10.127272,9.33,34.586857,36.43,18.549999,17.4,40.299999,4.5875,41.439999,16.0,21.532734,19.690001,14.87,7.06,27.639999,28.507776,9.3,5.94,25.780001,19.01,27.846649,11.390476,33.599998,14.44,2.45,16.93,30.828571,5.8875,37.8978,5.409687,5.84,4.778333,6.774901,13.37,23.809999,93.5,30.65,27.34,3.86,18.879999,2.34,15.15,13.286,63.0,18.549999,40.5,43.93,14.9,19.386362,26.906675,46.630001,24.690001,42.68,12.18,12.642645,24.355,10.23,49.549999,4.33,23.799999,9.03,26.379999
2019-03-26,35.689999,15.35,16.99,41.720947,16.818001,39.77,11.1,3.35,26.24,12.64,22.927624,26.058102,27.543159,49.119999,51.580002,22.34,9.06,20.209999,11.75,9.449482,9.6,11.1,3.76,10.9375,30.870001,9.87,54.84,16.25,10.181818,9.59,36.096283,37.919998,18.65,17.65,40.880001,4.65,42.09,16.146,22.019489,20.370001,15.24,7.15,27.549999,32.997425,9.4,6.078,25.59,18.879999,27.883614,11.457142,33.950001,15.12,2.5,16.969999,31.066666,5.69,38.159351,5.518437,5.97,5.408333,6.981393,13.94,23.549999,93.5,31.93,28.629999,3.924,17.950001,2.34,15.47,13.232,62.5,18.43,41.540001,44.099998,15.84,19.545454,26.980722,46.599998,24.75,43.599998,12.29,12.978673,24.15,10.25,50.279999,4.36,24.65,9.01,26.65
2019-03-27,36.240002,14.96,16.540001,38.706284,17.24,37.689999,10.423333,3.3,25.959999,12.15,22.201351,25.156523,27.153606,46.400002,49.93,21.940001,8.525,19.549999,11.3,8.793452,9.34,10.36,3.524,10.535,30.68,9.54,52.68,15.49,9.763636,9.38,33.487274,35.700001,18.389999,16.67,40.029999,4.475,41.189999,15.59,21.24398,19.75,14.65,6.85,25.15,24.998051,9.12,5.896,25.57,18.610001,27.501648,10.885714,32.799999,14.62,2.38,17.16,29.895239,5.485,36.986885,5.25,5.73,5.683333,6.70607,13.4,22.75,93.5,30.450001,27.34,3.85,18.200001,2.23,14.57,12.866,63.98,17.950001,40.0,42.110001,15.03,18.636362,26.804861,47.470001,24.1,42.790001,11.7,12.78238,23.25,9.49,49.599998,4.11,23.4,8.725,25.16
2019-03-28,35.18,15.06,16.75,40.979637,17.841999,37.25,10.69,3.28,26.299999,12.45,23.165539,26.43376,27.073927,48.02,51.400002,22.6,8.5475,20.01,11.79,9.025381,9.57,10.91,3.59,10.5375,30.75,9.65,54.5,16.040001,9.80909,9.72,35.876366,37.25,18.530001,17.309999,40.77,4.5575,42.66,15.8,21.697737,20.1,14.88,7.05,25.610001,27.837828,8.89,6.11,25.9,18.780001,27.415396,11.47619,34.099998,15.47,2.41,17.25,30.847618,5.57,38.150333,5.337187,5.98,5.716666,6.87323,13.76,23.540001,93.5,30.959999,28.059999,3.798,17.85,2.22,15.34,13.0,65.169998,18.639999,41.0,43.23,15.68,18.772726,26.841885,46.400002,24.719999,43.75,11.77,13.108427,23.700001,9.68,49.299999,4.18,24.139999,9.025,27.209999
2019-03-29,35.790001,15.38,16.83,41.730831,17.712,38.27,10.706666,3.26,26.52,12.57,23.697721,26.884546,28.242584,48.720001,50.900002,22.65,8.9675,20.09,11.74,9.210925,9.49,10.6,3.64,10.6625,30.48,9.77,54.75,16.27,9.972727,9.59,36.676064,37.860001,18.450001,16.98,40.279999,4.625,42.709999,16.0,22.110241,20.4,15.14,7.11,25.9,25.198034,9.85,6.152,25.9,19.950001,28.108482,11.409523,34.43,15.92,2.45,16.99,31.485714,6.065,39.503181,5.401562,5.98,5.426666,6.912562,13.99,23.389999,93.5,31.15,28.059999,3.78,17.450001,2.28,15.68,13.06,63.68,19.15,42.0,43.709999,16.25,18.663635,27.58235,46.549999,24.84,44.0,11.79,13.108427,23.5,10.04,50.93,4.22,23.15,9.0,26.6
2019-04-01,37.700001,15.39,16.82,41.513378,17.771999,38.939999,10.86,3.29,26.379999,12.46,23.741547,27.099924,29.207613,49.200001,51.73,23.0,9.055,20.1,11.74,9.204299,9.61,10.35,3.62,10.9025,29.700001,9.41,54.32,16.120001,9.990909,9.4,37.235851,38.849998,18.700001,17.52,40.48,4.65,43.330002,16.0,22.423744,20.549999,16.08,7.55,25.65,25.88798,10.1,6.168,26.290001,20.030001,28.339512,11.409523,34.16,16.23,2.54,17.440001,31.466665,6.1,39.494164,5.352812,6.05,5.241666,6.97156,14.15,23.209999,93.5,30.870001,28.0,3.876,17.709999,2.3,15.59,12.918,62.52,18.73,42.16,44.59,16.92,19.1,28.276537,47.869999,24.879999,43.959999,11.8,13.058522,23.549999,10.22,52.599998,4.27,23.450001,9.035,26.700001
2019-04-02,38.5,15.24,16.77,40.811607,17.780001,38.799999,10.886666,3.29,27.25,12.64,23.516153,26.739292,28.419655,48.77,49.700001,22.950001,9.05,20.129999,11.83,8.945863,9.14,10.34,3.597,10.7575,29.5,9.34,54.049999,16.049999,9.845454,9.17,35.766407,37.349998,18.610001,17.299999,40.700001,4.7,42.5,16.063999,22.324743,21.0,16.08,7.49,25.32,25.168036,9.7,6.222,26.120001,20.01,28.401117,11.304761,33.619999,15.86,2.57,17.719999,31.571428,6.0025,39.025177,5.192187,5.91,4.951666,7.099388,13.96,23.370001,93.5,31.0,28.290001,3.88,17.959999,2.29,15.72,13.136,63.759998,19.16,40.41,43.990002,16.879999,19.090908,28.202492,48.049999,24.799999,44.200001,11.67,12.975346,23.245001,9.7,51.630001,4.55,23.48,9.125,27.190001
2019-04-03,37.869999,15.07,16.84,40.376705,17.818001,38.959999,10.52,3.28,27.790001,12.26,23.215628,26.438766,28.552456,48.25,48.700001,23.0,9.205,20.15,11.68,9.071767,8.84,10.24,3.571,11.0275,29.200001,9.23,52.799999,15.73,9.545454,9.0,35.446529,36.900002,18.459999,17.18,40.66,4.675,43.34,15.904,22.110241,21.389999,16.0,7.48,25.4,21.248343,9.85,6.032,26.040001,19.889999,28.801567,11.190476,33.32,15.6,2.63,17.42,30.419046,5.95,38.962044,5.283437,5.9,4.763333,6.981393,13.74,23.33,93.5,30.35,27.540001,3.8,18.1,2.31,15.46,13.1,63.139999,18.84,40.810001,43.720001,17.129999,18.522726,28.183979,46.900002,24.67,43.279999,11.77,13.377915,22.9,9.69,51.779999,4.38,23.9,9.235,27.129999
2019-04-04,39.200001,15.29,17.32,40.604038,17.889999,38.790001,10.913333,3.27,28.0,12.5,23.591284,27.122463,29.04825,48.830002,48.849998,23.559999,9.625,20.24,12.32,9.263938,9.35,10.86,3.64,10.985,28.99,9.24,52.599998,16.17,9.5,9.34,36.146263,37.84,18.799999,17.549999,40.060001,4.625,43.84,16.219999,22.110241,22.6,16.200001,7.65,25.700001,24.898058,9.71,5.86,26.17,18.959999,28.348751,11.238095,33.82,15.78,2.51,16.860001,30.380953,5.9375,39.683563,5.28125,6.23,4.716666,7.04039,13.95,23.66,93.5,31.35,28.469999,3.788,17.99,2.3,15.7,13.47,62.150002,18.889999,41.279999,44.790001,16.98,18.636362,27.850769,45.439999,24.77,43.900002,12.3,14.049971,23.6,9.68,52.16,4.38,24.799999,9.405,28.219999
